lambda,epoch,val_acc,val_ce,train_ce,train_embed_loss,embed_frac,test_acc,test_ce,step,seed
warmstart,5.87,0.664707610931531,1.6691662758685126,0.1654993384331465,0.0,0.0,,,5000.0,123
warmstart,final,0.6752865119012635,,,,,0.6576550102850426,1.5786695651996847,2600.0,123
warmstart,0.23,0.6312077578607111,1.5669827513088033,1.8773841279745105,0.1475928064808249,0.0729,,,200.0,456
warmstart,0.47,0.6523655598001763,1.4758026198432823,1.6096165871620178,0.1295239513367414,0.0745,,,400.0,456
warmstart,0.7,0.6503085512782839,1.4393754048169518,1.5596228873729705,0.1262576509267091,0.0749,,,600.0,456
warmstart,0.94,0.6602997355274758,1.405079196033988,1.5242247654497625,0.1243136901222169,0.0754,,,800.0,456
warmstart,1.17,0.6570672935645019,1.4579258367940324,1.121101995811332,0.0935279777925461,0.077,,,1000.0,456
warmstart,1.41,0.6635321774904496,1.4175743327363604,0.9907052956521512,0.0837704911734908,0.078,,,1200.0,456
warmstart,1.64,0.66382603585072,1.411892586794104,1.0495358248054982,0.0890832127910107,0.0782,,,1400.0,456
warmstart,1.88,0.6752865119012635,1.4031718010556302,1.0306997053325175,0.0868015903234481,0.0777,,,1600.0,456
warmstart,2.11,0.6661769027328828,1.460395363404966,0.8478057140856982,0.0727919046767056,0.0791,,,1800.0,456
warmstart,2.35,0.664707610931531,1.4910332818189649,0.6428259778022766,0.054809809308499,0.0786,,,2000.0,456
warmstart,2.58,0.6694093446958566,1.480952886038586,0.6422712469100952,0.054332863362506,0.078,,,2200.0,456
warmstart,2.82,0.6661769027328828,1.4458447024992485,0.651697848290205,0.0560570331756025,0.0792,,,2400.0,456
warmstart,3.05,0.6682339112547752,1.4920917103439788,0.5902088434295729,0.0287435477692633,0.0464,,,2600.0,456
warmstart,3.29,0.6650014692918014,1.5104261769500158,0.3602761764451861,0.0,0.0,,,2800.0,456
warmstart,3.52,0.6758742286218042,1.5334892131425408,0.3959170040860772,0.0,0.0,,,3000.0,456
warmstart,3.76,0.6714663532177491,1.5225378134094405,0.4112943543121218,0.0,0.0,,,3200.0,456
warmstart,3.99,0.664707610931531,1.5493540018402825,0.4309117346256971,0.0,0.0,,,3400.0,456
warmstart,4.23,0.6676461945342345,1.5772795222837577,0.2401339767075842,0.0,0.0,,,3600.0,456
warmstart,4.46,0.6661769027328828,1.614028509315448,0.2539087905362248,0.0,0.0,,,3800.0,456
warmstart,4.69,0.6726417866588305,1.615063076750727,0.2572244986332953,0.0,0.0,,,4000.0,456
warmstart,4.93,0.6667646194534235,1.6415469778169087,0.2551221454422921,0.0,0.0,,,4200.0,456
warmstart,5.16,0.6620628856890979,1.6654709694562784,0.212267836490646,0.0,0.0,,,4400.0,456
warmstart,5.4,0.6679400528945049,1.672420967896826,0.1511746726278215,0.0,0.0,,,4600.0,456
warmstart,5.63,0.6667646194534235,1.7003337549105344,0.1525724018085748,0.0,0.0,,,4800.0,456
warmstart,5.87,0.6670584778136938,1.6839177035038309,0.1543139169085771,0.0,0.0,,,5000.0,456
warmstart,final,0.6758742286218042,,,,,0.6623567440493682,1.5510795125532528,3000.0,456
warmstart,0.23,0.6379665001469291,1.5313818593113484,1.8746426212787628,0.1473294258117675,0.0729,,,200.0,789
warmstart,0.47,0.6491331178372025,1.4589444658457094,1.6224174240231517,0.1309765866398811,0.0747,,,400.0,789
warmstart,0.7,0.6582427270055833,1.4388422006163708,1.6160721403360367,0.1303546687588095,0.0746,,,600.0,789
warmstart,0.94,0.6714663532177491,1.404168778400438,1.4969638296961785,0.123275891598314,0.0761,,,800.0,789
warmstart,1.17,0.6708786364972084,1.430597146363809,1.096049717371352,0.0927866923063993,0.078,,,1000.0,789
warmstart,1.41,0.670584778136938,1.413392601418138,0.9897426231205464,0.084690017318353,0.0788,,,1200.0,789
warmstart,1.64,0.6761680869820746,1.4076927946554785,1.0475741240382197,0.0878324594721198,0.0774,,,1400.0,789
warmstart,1.88,0.6752865119012635,1.3865502179807472,1.0362243093550203,0.0875977784208953,0.0779,,,1600.0,789
warmstart,2.11,0.6708786364972084,1.4542123238339062,0.8116478967969306,0.0688051784038543,0.0781,,,1800.0,789
warmstart,2.35,0.6752865119012635,1.4673531697912494,0.6472842002660036,0.0557622701674699,0.0793,,,2000.0,789
warmstart,2.58,0.6702909197766677,1.479635712927382,0.6394887762516737,0.0547670672740787,0.0789,,,2200.0,789
warmstart,2.82,0.6691154863355863,1.4866518782686564,0.6415881901234388,0.0560570959560573,0.0804,,,2400.0,789
warmstart,3.05,0.6770496620628856,1.4970200792537378,0.6185612080991268,0.0284972136002033,0.044,,,2600.0,789
warmstart,3.29,0.6794005289450484,1.5332409889250338,0.3636740144342184,0.0,0.0,,,2800.0,789
warmstart,3.52,0.675580370261534,1.5484669601220158,0.3933368339389562,0.0,0.0,,,3000.0,789
warmstart,3.76,0.6738172200999119,1.5586565180172334,0.3972187588363886,0.0,0.0,,,3200.0,789
warmstart,3.99,0.6770496620628856,1.568132184303546,0.4145955687388777,0.0,0.0,,,3400.0,789
warmstart,4.23,0.678225095503967,1.5844217240722818,0.294411093192175,0.0,0.0,,,3600.0,789
warmstart,4.46,0.669703203056127,1.6170125580030157,0.2465563254058361,0.0,0.0,,,3800.0,789
warmstart,4.69,0.6764619453423449,1.6109115396077025,0.2498555768467485,0.0,0.0,,,4000.0,789
warmstart,4.93,0.6761680869820746,1.61240751730005,0.2719899716041982,0.0,0.0,,,4200.0,789
warmstart,5.16,0.6785189538642374,1.658103382380752,0.1732296715425036,0.0,0.0,,,4400.0,789
warmstart,5.4,0.6744049368204525,1.6652694951426517,0.1460118482820689,0.0,0.0,,,4600.0,789
warmstart,5.63,0.6761680869820746,1.6818655559044882,0.1429053081013262,0.0,0.0,,,4800.0,789
warmstart,5.87,0.6744049368204525,1.6943828916675794,0.1639823160786181,0.0,0.0,,,5000.0,789
warmstart,final,0.6794005289450484,,,,,0.678225095503967,1.540420824872582,2800.0,789
warmstart,0.23,0.6197472818101675,1.6274584128581318,1.8153153866529463,0.144435964860022,0.0737,,,200.0,1011
warmstart,0.47,0.6397296503085512,1.508270881402293,1.6238057509064674,0.1317550769820809,0.0751,,,400.0,1011
warmstart,0.7,0.6459006758742286,1.480389413292745,1.5339240643382073,0.1260416911914944,0.0759,,,600.0,1011
warmstart,0.94,0.6473699676755804,1.459495261806339,1.5508222365379334,0.1242374672740697,0.0742,,,800.0,1011
warmstart,1.17,0.6511901263590949,1.453569275261618,1.1739662367105483,0.0966111007146537,0.076,,,1000.0,1011
warmstart,1.41,0.6526594181604467,1.4823176610690512,0.9926823960244656,0.0833903369028121,0.0775,,,1200.0,1011
warmstart,1.64,0.652071701439906,1.462238235400769,1.0296880197525025,0.0869574865512549,0.0779,,,1400.0,1011
warmstart,1.88,0.6523655598001763,1.4629225659433478,0.9934993278980256,0.0851895770989358,0.079,,,1600.0,1011
warmstart,2.11,0.6585365853658537,1.507336741855766,0.8269447010755538,0.0715051888488233,0.0796,,,1800.0,1011
warmstart,2.35,0.6541287099617984,1.528775032569197,0.6400826631858945,0.054004192026332,0.0778,,,2000.0,1011
warmstart,2.58,0.6561857184836909,1.5397240358908106,0.6174829258769751,0.0539462590403854,0.0803,,,2200.0,1011
warmstart,2.82,0.6611813106082868,1.512832556477092,0.6643734251707792,0.0580241121351718,0.0803,,,2400.0,1011
warmstart,3.05,0.6617690273288275,1.5718102194511152,0.5877314521599328,0.0268454273324459,0.0437,,,2600.0,1011
warmstart,3.29,0.6567734352042316,1.6082769352444612,0.3589332890510559,0.0,0.0,,,2800.0,1011
warmstart,3.52,0.6558918601234205,1.6273450755456458,0.3798212430998683,0.0,0.0,,,3000.0,1011
warmstart,3.76,0.6632383191301793,1.6305528209729998,0.4117992990091443,0.0,0.0,,,3200.0,1011
warmstart,3.99,0.6611813106082868,1.6304608031717638,0.4122699523717165,0.0,0.0,,,3400.0,1011
warmstart,4.23,0.6623567440493682,1.66891964204235,0.2443814416415989,0.0,0.0,,,3600.0,1011
warmstart,4.46,0.6650014692918014,1.6940437816992038,0.2290453037992119,0.0,0.0,,,3800.0,1011
warmstart,4.69,0.6600058771672054,1.680782042984538,0.2520039992220699,0.0,0.0,,,4000.0,1011
warmstart,4.93,0.6611813106082868,1.7269920508300352,0.2556721332110465,0.0,0.0,,,4200.0,1011
warmstart,5.16,0.658830443726124,1.737424884163349,0.1714596910681575,0.0,0.0,,,4400.0,1011
warmstart,5.4,0.6585365853658537,1.7532385282575331,0.1387818718142807,0.0,0.0,,,4600.0,1011
warmstart,5.63,0.6602997355274758,1.7358114135079687,0.1463284863671287,0.0,0.0,,,4800.0,1011
warmstart,5.87,0.6576550102850426,1.7535223245550666,0.1547142277378589,0.0,0.0,,,5000.0,1011
warmstart,final,0.6650014692918014,,,,,0.669703203056127,1.6930316083052213,3800.0,1011
warmstart,0.23,0.6279753158977373,1.6042694913755962,1.8255250495672224,0.1433289079368114,0.0728,,,200.0,2024
warmstart,0.47,0.6406112253893623,1.5327277014685,1.625261255800724,0.132688170466572,0.0755,,,400.0,2024
warmstart,0.7,0.6485454011166618,1.4762152146144083,1.6220662489533424,0.1298971786722541,0.0741,,,600.0,2024
warmstart,0.94,0.652953276520717,1.4481136983119842,1.5033421126008033,0.1243902985379099,0.0764,,,800.0,2024
warmstart,1.17,0.6544225683220688,1.4719671673750898,1.1619454969465732,0.0970085879601538,0.0771,,,1000.0,2024
warmstart,1.41,0.6605935938877461,1.480749726085287,0.9887605883181096,0.0841626747325062,0.0784,,,1200.0,2024
warmstart,1.64,0.6667646194534235,1.4556410333320668,0.9988317520916462,0.085516109522432,0.0789,,,1400.0,2024
warmstart,1.88,0.6682339112547752,1.4258360194347202,1.0142995703220368,0.0854531958512961,0.0777,,,1600.0,2024
warmstart,2.11,0.664707610931531,1.4997130497532525,0.8811528885364532,0.0738831674866378,0.0774,,,1800.0,2024
warmstart,2.35,0.6658830443726124,1.4993600544598815,0.6297574734687805,0.0541352778021246,0.0792,,,2000.0,2024
warmstart,2.58,0.6547164266823391,1.5407028067928183,0.6511340213567018,0.0570160149782896,0.0805,,,2200.0,2024
warmstart,2.82,0.6614751689685572,1.5284544339503676,0.6567702203989029,0.0565715536754578,0.0793,,,2400.0,2024
warmstart,3.05,0.6664707610931531,1.5321890582346125,0.5997759292274714,0.0289302780665457,0.046,,,2600.0,2024
warmstart,3.29,0.6676461945342345,1.5712438633327726,0.3866225127130747,0.0,0.0,,,2800.0,2024
warmstart,3.52,0.6673523361739642,1.5820099568317962,0.3873989767767489,0.0,0.0,,,3000.0,2024
warmstart,3.76,0.6670584778136938,1.5788417867867344,0.4131228946149349,0.0,0.0,,,3200.0,2024
warmstart,3.99,0.6702909197766677,1.5995475369063048,0.4026937251538038,0.0,0.0,,,3400.0,2024
warmstart,4.23,0.6591243020863944,1.659014466857686,0.2188830368523485,0.0,0.0,,,3600.0,2024
warmstart,4.46,0.6685277696150456,1.644947161262539,0.2387577348947525,0.0,0.0,,,3800.0,2024
warmstart,4.69,0.6611813106082868,1.6755533358506374,0.2597453038394451,0.0,0.0,,,4000.0,2024
warmstart,4.93,0.6629444607699089,1.675332275377173,0.2625064873229712,0.0,0.0,,,4200.0,2024
warmstart,5.16,0.6641198942109903,1.707925361463192,0.1780266959499567,0.0,0.0,,,4400.0,2024
warmstart,5.4,0.6629444607699089,1.7178937035590591,0.1376159000303596,0.0,0.0,,,4600.0,2024
warmstart,5.63,0.6629444607699089,1.748613511818912,0.1556343847513198,0.0,0.0,,,4800.0,2024
warmstart,5.87,0.6626506024096386,1.7316687334785383,0.1548015950713306,0.0,0.0,,,5000.0,2024
warmstart,final,0.6702909197766677,,,,,0.6796943873053188,1.5229348347112075,3400.0,2024
warmstart,0.23,0.6350279165442256,1.5387740268134174,1.836574369966984,0.143485042899847,0.0725,,,200.0,3000
warmstart,0.47,0.6553041434028798,1.4644553621499077,1.6518559420108796,0.1322333163022995,0.0741,,,400.0,3000
warmstart,0.7,0.6667646194534235,1.408452860343257,1.5481402948498726,0.1262266822345555,0.0754,,,600.0,3000
warmstart,0.94,0.6714663532177491,1.3684849334383165,1.5089560970664024,0.1250103821232915,0.0765,,,800.0,3000
warmstart,1.17,0.6641198942109903,1.4213935946878742,1.1463064723418577,0.096427792776376,0.0776,,,1000.0,3000
warmstart,1.41,0.6717602115780194,1.404090856611641,0.9983214178681372,0.0849444487690925,0.0784,,,1200.0,3000
warmstart,1.64,0.6767558037026153,1.3810615518116405,0.994334157705307,0.0839312950335443,0.0778,,,1400.0,3000
warmstart,1.88,0.6796943873053188,1.3977069760635257,1.0376312303543092,0.0885907699353993,0.0787,,,1600.0,3000
warmstart,2.11,0.6738172200999119,1.452161355874064,0.8612261617183685,0.0739759169425815,0.0791,,,1800.0,3000
warmstart,2.35,0.6732295033793712,1.4489412495394052,0.6467521691322327,0.0555118042044341,0.079,,,2000.0,3000
warmstart,2.58,0.6811636791066706,1.4448926018032648,0.6480012499913573,0.0563124993443489,0.08,,,2200.0,3000
warmstart,2.82,0.683220687628563,1.4526894612502184,0.6284359770268202,0.0546764232311397,0.08,,,2400.0,3000
warmstart,3.05,0.6779312371436967,1.4737933310049267,0.6100235818768851,0.0295644482877105,0.0462,,,2600.0,3000
warmstart,3.29,0.682339112547752,1.4775694545195308,0.3733360909670591,0.0,0.0,,,2800.0,3000
warmstart,3.52,0.6729356450191007,1.514954748120933,0.397863606698811,0.0,0.0,,,3000.0,3000
warmstart,3.76,0.6794005289450484,1.512821346481968,0.4206669485569,0.0,0.0,,,3200.0,3000
warmstart,3.99,0.6770496620628856,1.52820209843987,0.4070475725457072,0.0,0.0,,,3400.0,3000
warmstart,4.23,0.6767558037026153,1.5483794993480935,0.2807157576270401,0.0,0.0,,,3600.0,3000
warmstart,4.46,0.6846899794299148,1.5576959054740849,0.2414880818873644,0.0,0.0,,,3800.0,3000
warmstart,4.69,0.6799882456655891,1.56556890692968,0.2571113676764071,0.0,0.0,,,4000.0,3000
warmstart,4.93,0.6729356450191007,1.6019092790394924,0.2650544841680676,0.0,0.0,,,4200.0,3000
warmstart,5.16,0.6796943873053188,1.6237577797777685,0.1827523377339821,0.0,0.0,,,4400.0,3000
warmstart,5.4,0.6729356450191007,1.6336219012386968,0.1380843633692711,0.0,0.0,,,4600.0,3000
warmstart,5.63,0.6761680869820746,1.6728101323369389,0.1533893403830006,0.0,0.0,,,4800.0,3000
warmstart,5.87,0.6779312371436967,1.669074711320052,0.1616081854328513,0.0,0.0,,,5000.0,3000
warmstart,final,0.6846899794299148,,,,,0.6838084043491037,1.6273976145615972,3800.0,3000
warmstart,0.23,0.6400235086688216,1.562201435780336,1.8742037704586985,0.1480978917330503,0.0732,,,200.0,4000
warmstart,0.47,0.6508962679988246,1.4948628673194753,1.6131265395879746,0.1297276074811816,0.0744,,,400.0,4000
warmstart,0.7,0.6555980017631502,1.4514778337512266,1.5442973864078522,0.1271180975064635,0.0761,,,600.0,4000
warmstart,0.94,0.6602997355274758,1.4298229074779414,1.4981974619627,0.1230000657960772,0.0759,,,800.0,4000
warmstart,1.17,0.6585365853658537,1.4357200690377925,1.1775624305941164,0.0982702000252902,0.077,,,1000.0,4000
warmstart,1.41,0.658830443726124,1.4434760132502922,1.0113297989964485,0.0863940386101603,0.0787,,,1200.0,4000
warmstart,1.64,0.6620628856890979,1.4376566114143312,1.0028076224029063,0.0850885844882577,0.0782,,,1400.0,4000
warmstart,1.88,0.669703203056127,1.4428803610374323,1.0016127045452594,0.0856067408062517,0.0787,,,1600.0,4000
warmstart,2.11,0.6679400528945049,1.4854686346749084,0.8073954679816961,0.0691607734188437,0.0789,,,1800.0,4000
warmstart,2.35,0.6744049368204525,1.5162313248947932,0.6262104362994433,0.0544884563423693,0.08,,,2000.0,4000
warmstart,2.58,0.6702909197766677,1.4923377542890872,0.6519902504608035,0.0561778546590358,0.0793,,,2200.0,4000
warmstart,2.82,0.6655891860123421,1.5145322758241362,0.6546628551930189,0.0564882479235529,0.0794,,,2400.0,4000
warmstart,3.05,0.6752865119012635,1.5705531330063804,0.6057492893189191,0.0303386799897998,0.0477,,,2600.0,4000
warmstart,3.29,0.6682339112547752,1.555027591509571,0.3997126449644566,0.0,0.0,,,2800.0,4000
warmstart,3.52,0.6694093446958566,1.5745655848914792,0.3956255236640572,0.0,0.0,,,3000.0,4000
warmstart,3.76,0.6741110784601821,1.5672258370209189,0.3966272246092558,0.0,0.0,,,3200.0,4000
warmstart,3.99,0.6729356450191007,1.597175088728872,0.4143904752284288,0.0,0.0,,,3400.0,4000
warmstart,4.23,0.6667646194534235,1.6442425239446967,0.2326214984245598,0.0,0.0,,,3600.0,4000
warmstart,4.46,0.6673523361739642,1.6475200716481642,0.2419896810688078,0.0,0.0,,,3800.0,4000
warmstart,4.69,0.6676461945342345,1.675112771280296,0.2408459853008389,0.0,0.0,,,4000.0,4000
warmstart,4.93,0.6708786364972084,1.658443226591475,0.2627051180042326,0.0,0.0,,,4200.0,4000
warmstart,5.16,0.6667646194534235,1.686053850949949,0.1730942814609488,0.0,0.0,,,4400.0,4000
warmstart,5.4,0.6608874522480165,1.6988123052792097,0.1284446853306144,0.0,0.0,,,4600.0,4000
warmstart,5.63,0.6614751689685572,1.6961314343649465,0.1424775808770209,0.0,0.0,,,4800.0,4000
warmstart,5.87,0.6658830443726124,1.6999823368194698,0.1653893199004233,0.0,0.0,,,5000.0,4000
warmstart,final,0.6752865119012635,,,,,0.6602997355274758,1.5845550929592738,2600.0,4000
warmstart,0.23,0.6344401998236849,1.5690493107262409,1.857896849811077,0.1496228717640042,0.0745,,,200.0,5000
warmstart,0.47,0.6464883925947693,1.4961466324388928,1.6382443845272063,0.1315679774060845,0.0743,,,400.0,5000
warmstart,0.7,0.6620628856890979,1.4560350030791995,1.5317429761588572,0.1247706856019795,0.0753,,,600.0,5000
warmstart,0.94,0.6644137525712607,1.4129322895469856,1.496119123995304,0.1217746840789914,0.0753,,,800.0,5000
warmstart,1.17,0.6676461945342345,1.4450180382018156,1.1157749824551866,0.0930406820494681,0.077,,,1000.0,5000
warmstart,1.41,0.6667646194534235,1.452844808110762,0.986101546138525,0.0849090670607984,0.0793,,,1200.0,5000
warmstart,1.64,0.6629444607699089,1.454220543845135,0.9964073626697064,0.0846028250083327,0.0783,,,1400.0,5000
warmstart,1.88,0.6764619453423449,1.4186264853108956,1.0337580716609955,0.0880172870773822,0.0785,,,1600.0,5000
warmstart,2.11,0.6711724948574787,1.460625525470905,0.8343437816435472,0.0716033213026821,0.079,,,1800.0,5000
warmstart,2.35,0.6741110784601821,1.4796688279228425,0.6190887465327978,0.0541043845843523,0.0804,,,2000.0,5000
warmstart,2.58,0.6741110784601821,1.4949585052927978,0.6247166482359171,0.0542695805989205,0.0799,,,2200.0,5000
warmstart,2.82,0.6720540699382898,1.4916843822203487,0.655316762700677,0.055514171551913,0.0781,,,2400.0,5000
warmstart,3.05,0.6735233617396414,1.54530343510563,0.595227533467114,0.0288049443718045,0.0462,,,2600.0,5000
warmstart,3.29,0.6741110784601821,1.5571321118343868,0.3630120531469583,0.0,0.0,,,2800.0,5000
warmstart,3.52,0.6741110784601821,1.5736119543283504,0.3939404447376728,0.0,0.0,,,3000.0,5000
warmstart,3.76,0.6738172200999119,1.5542552677491397,0.3989557817205786,0.0,0.0,,,3200.0,5000
warmstart,3.99,0.6717602115780194,1.5649220447767282,0.4094472271949053,0.0,0.0,,,3400.0,5000
warmstart,4.23,0.6758742286218042,1.6611516630512948,0.215545258304337,0.0,0.0,,,3600.0,5000
warmstart,4.46,0.6691154863355863,1.6392402054455713,0.2223271162249148,0.0,0.0,,,3800.0,5000
warmstart,4.69,0.6688216279753159,1.6372913160010223,0.2565827816352248,0.0,0.0,,,4000.0,5000
warmstart,4.93,0.6720540699382898,1.632609613565988,0.258755578957498,0.0,0.0,,,4200.0,5000
warmstart,5.16,0.6805759623861299,1.661034017249552,0.1781891879253089,0.0,0.0,,,4400.0,5000
warmstart,5.4,0.6749926535409932,1.690974145190631,0.1451488892175257,0.0,0.0,,,4600.0,5000
warmstart,5.63,0.6741110784601821,1.6791856486833063,0.1449613319803029,0.0,0.0,,,4800.0,5000
warmstart,5.87,0.669703203056127,1.7168387059355497,0.146196494968608,0.0,0.0,,,5000.0,5000
warmstart,final,0.6805759623861299,,,,,0.670584778136938,1.7821531295075754,4400.0,5000
warmstart,0.23,0.6373787834263884,1.557902474894511,1.8175006061792367,0.1445696557313203,0.0737,,,200.0,6000
warmstart,0.47,0.6503085512782839,1.4868878635490008,1.6316509526968002,0.1311501505412161,0.0744,,,400.0,6000
warmstart,0.7,0.6535409932412577,1.4675190357681305,1.5774758157134057,0.1280465685948729,0.0751,,,600.0,6000
warmstart,0.94,0.6632383191301793,1.4126411897625393,1.5532541316747666,0.1250665707141161,0.0745,,,800.0,6000
warmstart,1.17,0.6623567440493682,1.430579946088749,1.129417626708746,0.0945020332373678,0.0772,,,1000.0,6000
warmstart,1.41,0.6602997355274758,1.4541482177160432,1.029718958735466,0.0862610340770334,0.0773,,,1200.0,6000
warmstart,1.64,0.6600058771672054,1.4527848254327664,1.0236805060505867,0.086873436551541,0.0782,,,1400.0,6000
warmstart,1.88,0.6617690273288275,1.4359938888524582,1.0048187373578548,0.0857490915618836,0.0786,,,1600.0,6000
warmstart,2.11,0.6661769027328828,1.4684458117501862,0.8184305557236076,0.069585747141391,0.0784,,,1800.0,6000
warmstart,2.35,0.669703203056127,1.484860516333629,0.6288183534517884,0.0541880991309881,0.0793,,,2000.0,6000
warmstart,2.58,0.6688216279753159,1.4943524571926567,0.6285904872789979,0.055703896312043,0.0814,,,2200.0,6000
warmstart,2.82,0.670584778136938,1.504497272562637,0.6811668909341096,0.0591542373690754,0.0799,,,2400.0,6000
warmstart,3.05,0.6714663532177491,1.538792713684017,0.6346639439836145,0.0287434862181544,0.0433,,,2600.0,6000
warmstart,3.29,0.6679400528945049,1.5874754031580964,0.3929034199938178,0.0,0.0,,,2800.0,6000
warmstart,3.52,0.6691154863355863,1.569153435083827,0.4115653779543936,0.0,0.0,,,3000.0,6000
warmstart,3.76,0.66382603585072,1.5894884201942947,0.4163820164650678,0.0,0.0,,,3200.0,6000
warmstart,3.99,0.6670584778136938,1.5738289714945508,0.4155000103265047,0.0,0.0,,,3400.0,6000
warmstart,4.23,0.6635321774904496,1.6447261383419278,0.230658928132616,0.0,0.0,,,3600.0,6000
warmstart,4.46,0.6620628856890979,1.6516987503082865,0.2394870039075613,0.0,0.0,,,3800.0,6000
warmstart,4.69,0.6635321774904496,1.6498834868231276,0.2478745472058653,0.0,0.0,,,4000.0,6000
warmstart,4.93,0.6738172200999119,1.6597582392576264,0.2584614762105047,0.0,0.0,,,4200.0,6000
warmstart,5.16,0.6726417866588305,1.6966533326345998,0.1656390778280911,0.0,0.0,,,4400.0,6000
warmstart,5.4,0.6658830443726124,1.7047790081543746,0.1415397862065583,0.0,0.0,,,4600.0,6000
warmstart,5.63,0.6623567440493682,1.7458975028893613,0.1441251241322606,0.0,0.0,,,4800.0,6000
warmstart,5.87,0.6661769027328828,1.722642870955421,0.1658003874868154,0.0,0.0,,,5000.0,6000
warmstart,final,0.6738172200999119,,,,,0.6670584778136938,1.6236413915543355,4200.0,6000
warmstart,0.23,0.6473699676755804,1.533279956928464,1.8107169944047927,0.1443943982943892,0.0739,,,200.0,7000
warmstart,0.47,0.6488392594769321,1.4667245073595925,1.6255178508162498,0.1308834150061011,0.0745,,,400.0,7000
warmstart,0.7,0.6564795768439612,1.4314746701678842,1.6007577779889106,0.1311142282932996,0.0757,,,600.0,7000
warmstart,0.94,0.6708786364972084,1.3812325551795006,1.525876403450966,0.12339797552675,0.0748,,,800.0,7000
warmstart,1.17,0.6635321774904496,1.4022551683898956,1.1591752465814351,0.0949623426049947,0.0757,,,1000.0,7000
warmstart,1.41,0.6746987951807228,1.4002962862958357,1.0305944506824016,0.0875700363703072,0.0783,,,1200.0,7000
warmstart,1.64,0.6726417866588305,1.399543886198004,0.993155700713396,0.0843969708122313,0.0783,,,1400.0,7000
warmstart,1.88,0.6708786364972084,1.393793925410889,1.023609105348587,0.0861679880321025,0.0776,,,1600.0,7000
warmstart,2.11,0.677343520423156,1.4218927535841197,0.8302053494239225,0.0711912926938384,0.079,,,1800.0,7000
warmstart,2.35,0.6732295033793712,1.4377169768284113,0.6258649773150683,0.0546457157284021,0.0803,,,2000.0,7000
warmstart,2.58,0.6770496620628856,1.4336568199638895,0.619030919149518,0.0531453341804444,0.0791,,,2200.0,7000
warmstart,2.82,0.6770496620628856,1.4636229585452252,0.6531330302357674,0.0568631411809474,0.0801,,,2400.0,7000
warmstart,3.05,0.675580370261534,1.5246085996772134,0.6374167424440383,0.027977245543152,0.042,,,2600.0,7000
warmstart,3.29,0.6843961210696444,1.5217944090239552,0.3824448598921299,0.0,0.0,,,2800.0,7000
warmstart,3.52,0.6799882456655891,1.516013352407836,0.3992032185196876,0.0,0.0,,,3000.0,7000
warmstart,3.76,0.6761680869820746,1.5230282817277845,0.3948328476026654,0.0,0.0,,,3200.0,7000
warmstart,3.99,0.6802821040258595,1.5136347782461217,0.4360339041799307,0.0,0.0,,,3400.0,7000
warmstart,4.23,0.675580370261534,1.5767624197271055,0.2403472504951059,0.0,0.0,,,3600.0,7000
warmstart,4.46,0.6711724948574787,1.6040325174078045,0.2469942510686814,0.0,0.0,,,3800.0,7000
warmstart,4.69,0.6791066705847781,1.5913788619687408,0.2520139626599848,0.0,0.0,,,4000.0,7000
warmstart,4.93,0.6749926535409932,1.5987016451453375,0.272666087988764,0.0,0.0,,,4200.0,7000
warmstart,5.16,0.6779312371436967,1.6301450687683647,0.1656603052886203,0.0,0.0,,,4400.0,7000
warmstart,5.4,0.6735233617396414,1.6834443019237233,0.1434607350174337,0.0,0.0,,,4600.0,7000
warmstart,5.63,0.6714663532177491,1.6673625410741617,0.1570117486827075,0.0,0.0,,,4800.0,7000
warmstart,5.87,0.6714663532177491,1.6773710219502065,0.1621602490730583,0.0,0.0,,,5000.0,7000
warmstart,final,0.6843961210696444,,,,,0.6658830443726124,1.547586752646396,2800.0,7000
warmstart,0.23,0.6300323244196298,1.5824297106059342,1.7993924593925477,0.1427772519737482,0.0735,,,200.0,8000
warmstart,0.47,0.6482515427563914,1.5265977005379852,1.5928569296002388,0.1294603031314909,0.0752,,,400.0,8000
warmstart,0.7,0.6561857184836909,1.4540700343577888,1.5829212746024133,0.1272420950792729,0.0744,,,600.0,8000
warmstart,0.94,0.6629444607699089,1.4107061571981008,1.5628190660476684,0.1268120600283145,0.0751,,,800.0,8000
warmstart,1.17,0.664707610931531,1.430643414806486,1.1682670943439006,0.0980773441027849,0.0774,,,1000.0,8000
warmstart,1.41,0.664707610931531,1.433561312322087,0.999552920013666,0.0843037768825888,0.0778,,,1200.0,8000
warmstart,1.64,0.6676461945342345,1.4337342110515303,1.0280847623944285,0.0875819477811455,0.0785,,,1400.0,8000
warmstart,1.88,0.6702909197766677,1.4203934099896318,0.9961531920731068,0.0838480268977582,0.0776,,,1600.0,8000
warmstart,2.11,0.6655891860123421,1.47796665112341,0.8290245160419727,0.0712412576004862,0.0791,,,1800.0,8000
warmstart,2.35,0.6670584778136938,1.4860763597796671,0.6333508089929819,0.0540423170942813,0.0786,,,2000.0,8000
warmstart,2.58,0.6749926535409932,1.487904803773217,0.6480652906745672,0.056136350557208,0.0797,,,2200.0,8000
warmstart,2.82,0.6758742286218042,1.5013868589104185,0.6371697741001845,0.0561224542185664,0.081,,,2400.0,8000
warmstart,3.05,0.6685277696150456,1.556170926421942,0.6231211695075035,0.030059447158128,0.046,,,2600.0,8000
warmstart,3.29,0.669703203056127,1.5638476775528367,0.4043850046768784,0.0,0.0,,,2800.0,8000
